features,type,accuracy,freqs
1422,TN,0.4,1
2743,HER2+,0.8333333333333334,1
2743,HR+,0.4166666666666667,1
2743,TN,0.8571428571428571,1
700,HER2+,1.0,1
700,HR+,0.75,1
700,TN,0.3333333333333333,1
690,HER2+,1.0,1
1425,TN,0.4,1
388,TN,1.0,1
1097,HER2+,0.8333333333333334,1
1097,HR+,0.75,1
1350,HER2+,0.875,1
1865,TN,0.4,1
1865,HR+,0.5833333333333334,1
1865,HER2+,0.875,1
1866,TN,0.4,1
102,TN,0.8333333333333334,1
102,HR+,0.7,1
102,HER2+,1.0,1
667,TN,0.8333333333333334,1
667,HR+,0.7,1
667,HER2+,1.0,1
668,TN,0.8333333333333334,1
668,HR+,0.7,1
668,HER2+,1.0,1
1866,HR+,0.5833333333333334,1
1866,HER2+,0.875,1
2708,TN,0.4,1
670,TN,0.8333333333333334,1
670,HR+,0.7,1
670,HER2+,1.0,1
1414,HR+,0.875,1
310,TN,0.4,1
310,HR+,0.6666666666666666,1
310,HER2+,0.875,1
375,TN,0.4,1
156,HER2+,0.8333333333333334,1
823,TN,0.8333333333333334,1
156,HR+,0.5555555555555556,1
156,TN,0.7,1
2413,HER2+,1.0,1
2413,HR+,0.7272727272727273,1
2413,TN,0.375,1
2412,HER2+,1.0,1
2412,HR+,0.7272727272727273,1
2412,TN,0.375,1
1414,TN,0.8333333333333334,1
2410,HER2+,1.0,1
2410,TN,0.375,1
2391,HER2+,1.0,1
2391,HR+,0.7272727272727273,1
2391,TN,0.375,1
680,HER2+,1.0,1
680,HR+,0.7272727272727273,1
1414,HER2+,1.0,1
680,TN,0.375,1
375,HER2+,0.875,1
375,HR+,0.6666666666666666,1
2410,HR+,0.7272727272727273,1
2708,HR+,0.5833333333333334,1
676,TN,0.8333333333333334,1
676,HR+,0.7,1
2111,HER2+,0.75,1
2111,HR+,0.75,1
2111,TN,0.4444444444444444,1
2708,HER2+,0.875,1
387,TN,0.6,1
387,HR+,0.7777777777777778,1
1862,HER2+,1.0,1
1862,HR+,0.4,1
1979,HR+,0.7272727272727273,1
1979,TN,0.6,1
2744,TN,0.4444444444444444,1
1862,TN,0.5555555555555556,1
1861,HR+,0.4,1
1861,TN,0.5555555555555556,1
387,HER2+,0.9090909090909091,1
1088,TN,0.8571428571428571,1
1088,HR+,0.75,1
1088,HER2+,0.8333333333333334,1
2592,HER2+,1.0,1
2592,HR+,0.38461538461538464,1
2592,TN,1.0,1
1097,TN,0.8571428571428571,1
1861,HER2+,1.0,1
1164,TN,0.8571428571428571,1
2744,HR+,0.75,1
65,TN,0.6666666666666666,1
676,HER2+,1.0,1
874,HER2+,1.0,1
874,HR+,0.7142857142857143,1
576,HER2+,1.0,1
576,HR+,0.875,1
576,TN,0.8333333333333334,1
1979,HER2+,1.0,1
874,TN,0.5,1
2833,HER2+,1.0,1
2833,HR+,0.375,1
2744,HER2+,0.75,1
2833,TN,0.6666666666666666,1
2830,HR+,0.375,1
2830,TN,0.6666666666666666,1
2827,HER2+,1.0,1
2827,HR+,0.375,1
2827,TN,0.6666666666666666,1
2825,HER2+,1.0,1
2825,HR+,0.375,1
2825,TN,0.6666666666666666,1
65,HER2+,1.0,1
65,HR+,0.375,1
2830,HER2+,1.0,1
1164,HR+,0.625,1
2321,TN,0.6153846153846154,1
1172,TN,0.8571428571428571,1
2092,TN,0.6666666666666666,1
793,HER2+,1.0,1
793,HR+,0.7272727272727273,1
413,HER2+,1.0,1
413,HR+,0.5454545454545454,1
413,TN,0.0,1
17,HER2+,1.0,1
17,HR+,0.5454545454545454,1
17,TN,0.0,1
1938,HER2+,1.0,1
1938,HR+,0.8571428571428571,1
2092,HR+,0.7272727272727273,1
1938,TN,0.7272727272727273,1
793,TN,0.6666666666666666,1
622,HER2+,1.0,1
622,HR+,0.7272727272727273,1
1733,HR+,0.8571428571428571,1
1733,TN,0.7272727272727273,1
2658,HER2+,0.7777777777777778,1
2658,HR+,0.5384615384615384,1
2658,TN,0.6666666666666666,1
1806,HER2+,0.7777777777777778,1
1806,HR+,0.5384615384615384,1
1806,TN,0.6666666666666666,1
1733,HER2+,1.0,1
2092,HER2+,1.0,1
2328,TN,0.6666666666666666,1
1305,TN,0.6666666666666666,1
586,HR+,0.3333333333333333,1
586,TN,0.7272727272727273,1
2121,HER2+,1.0,1
2121,HR+,0.7142857142857143,1
2121,TN,0.6666666666666666,1
154,HER2+,1.0,1
154,HR+,0.7142857142857143,1
154,TN,0.6666666666666666,1
2404,HER2+,1.0,1
2404,HR+,0.8333333333333334,1
2404,TN,0.8571428571428571,1
1996,HER2+,1.0,1
1996,HR+,0.8333333333333334,1
1996,TN,0.8571428571428571,1
176,HER2+,1.0,1
176,HR+,0.8333333333333334,1
176,TN,0.8571428571428571,1
2192,HER2+,1.0,1
2192,HR+,0.5555555555555556,1
2192,TN,0.75,1
2038,HER2+,0.7,1
2038,HR+,0.6666666666666666,1
2038,TN,0.6666666666666666,1
1305,HER2+,0.7,1
1305,HR+,0.6666666666666666,1
622,TN,0.6666666666666666,1
586,HER2+,1.0,1
1273,HER2+,1.0,1
751,HER2+,0.7777777777777778,1
1889,TN,0.7142857142857143,1
2407,HER2+,1.0,1
1326,HER2+,1.0,1
1326,HR+,0.8,1
2407,HR+,0.7,1
2407,TN,0.875,1
496,HER2+,1.0,1
1326,TN,0.6666666666666666,1
2316,TN,0.625,1
2316,HR+,1.0,1
2316,HER2+,1.0,1
1889,HR+,0.6363636363636364,1
36,HER2+,1.0,1
36,TN,0.6666666666666666,1
2661,HER2+,1.0,1
2661,HR+,0.5333333333333333,1
2198,TN,0.5454545454545454,1
2198,HR+,0.5714285714285714,1
2198,HER2+,0.8571428571428571,1
2661,TN,1.0,1
418,HER2+,1.0,1
418,HR+,0.5333333333333333,1
418,TN,1.0,1
407,HER2+,1.0,1
36,HR+,0.8,1
1164,HER2+,0.9,1
2644,TN,0.7142857142857143,1
2644,HR+,0.6363636363636364,1
1273,TN,0.7142857142857143,1
180,HER2+,1.0,1
180,HR+,0.8181818181818182,1
751,HR+,0.5384615384615384,1
751,TN,0.6666666666666666,1
2698,HER2+,1.0,1
2698,HR+,0.7777777777777778,1
2698,TN,0.5555555555555556,1
1606,HER2+,1.0,1
1606,HR+,0.7777777777777778,1
1606,TN,0.5555555555555556,1
1099,HER2+,1.0,1
180,TN,0.7142857142857143,1
2146,TN,0.5454545454545454,1
2146,HR+,0.5714285714285714,1
2146,HER2+,0.8571428571428571,1
1099,HR+,0.7777777777777778,1
1099,TN,0.5555555555555556,1
2798,HER2+,1.0,1
2798,HR+,0.6,1
2798,TN,0.8571428571428571,1
2690,HER2+,1.0,1
2690,HR+,0.6363636363636364,1
2690,TN,0.7142857142857143,1
2644,HER2+,1.0,1
1273,HR+,0.8181818181818182,1
1010,TN,0.7272727272727273,1
1010,HR+,0.3333333333333333,1
1010,HER2+,1.0,1
451,HR+,0.6363636363636364,1
451,TN,0.7,1
2684,HER2+,1.0,1
1954,TN,0.625,1
1954,HR+,1.0,1
2684,HR+,0.5454545454545454,1
2684,TN,0.625,1
1476,HER2+,1.0,1
1476,HR+,0.5454545454545454,1
1476,TN,0.625,1
2342,HER2+,0.8,1
451,HER2+,1.0,1
2342,HR+,0.5,1
2186,HER2+,0.8,1
2186,HR+,0.5,1
2186,TN,0.6666666666666666,1
1828,HER2+,1.0,1
1828,HR+,1.0,1
1828,TN,0.6363636363636364,1
1954,HER2+,1.0,1
1438,HER2+,0.8,1
1438,HR+,0.5,1
1438,TN,1.0,1
782,HER2+,0.8,1
2342,TN,0.6666666666666666,1
2663,TN,0.7,1
2663,HR+,0.6363636363636364,1
2663,HER2+,1.0,1
1818,TN,0.7,1
124,HER2+,1.0,1
124,HR+,1.0,1
124,TN,0.7,1
1162,HER2+,1.0,1
1162,HR+,0.7142857142857143,1
1162,TN,0.625,1
595,HER2+,1.0,1
595,HR+,0.7142857142857143,1
595,TN,0.625,1
46,HER2+,1.0,1
46,HR+,0.7142857142857143,1
46,TN,0.625,1
2620,HER2+,1.0,1
2620,HR+,0.6666666666666666,1
2620,TN,0.75,1
2193,HER2+,1.0,1
2193,HR+,0.6666666666666666,1
2193,TN,0.75,1
1995,HER2+,1.0,1
1995,HR+,0.6666666666666666,1
1995,TN,0.75,1
813,HER2+,1.0,1
813,HR+,0.6666666666666666,1
813,TN,0.75,1
782,HR+,0.5,1
782,TN,1.0,1
2806,HER2+,1.0,1
2806,HR+,0.6666666666666666,1
44,TN,0.4,1
1581,HER2+,1.0,1
1167,TN,0.8,1
2328,HER2+,1.0,1
2328,HR+,0.7272727272727273,1
1581,HR+,0.7272727272727273,1
1581,TN,1.0,1
1080,HER2+,1.0,1
1080,HR+,0.7272727272727273,1
1080,TN,1.0,1
910,HER2+,1.0,1
910,HR+,0.9,1
910,TN,0.8,1
2481,HER2+,1.0,1
2481,HR+,0.3333333333333333,1
2481,TN,0.7272727272727273,1
2435,HER2+,1.0,1
2435,HR+,0.3333333333333333,1
2435,TN,0.7272727272727273,1
1782,HER2+,1.0,1
1782,HR+,0.3333333333333333,1
1782,TN,0.7272727272727273,1
1482,HER2+,1.0,1
1482,HR+,0.3333333333333333,1
1482,TN,0.7272727272727273,1
44,HR+,0.7,1
407,HR+,0.5333333333333333,1
44,HER2+,0.9,1
446,HR+,0.7,1
2806,TN,0.75,1
2546,HER2+,1.0,1
2546,HR+,0.6666666666666666,1
2546,TN,0.75,1
2436,HER2+,1.0,1
2436,HR+,0.6666666666666666,1
2436,TN,0.75,1
1891,HER2+,0.8333333333333334,1
1891,HR+,0.6,1
1891,TN,0.8888888888888888,1
1410,HER2+,0.8333333333333334,1
1410,HR+,0.6,1
1410,TN,0.8888888888888888,1
304,HER2+,0.8333333333333334,1
304,HR+,0.6,1
304,TN,0.8888888888888888,1
1245,HER2+,0.9,1
1316,HER2+,1.0,1
1316,HR+,0.6363636363636364,1
1316,TN,0.8,1
1167,HER2+,1.0,1
1167,HR+,0.6363636363636364,1
1245,HR+,0.7,1
1245,TN,0.4,1
446,HER2+,0.9,1
446,TN,0.4,1
2201,TN,0.5454545454545454,1
1889,HER2+,1.0,1
1590,TN,0.8333333333333334,1
1591,HER2+,0.8888888888888888,1
2408,TN,0.8,1
506,TN,0.7777777777777778,1
508,HR+,0.42857142857142855,1
2052,HER2+,0.8571428571428571,1
508,HER2+,0.8888888888888888,1
508,TN,0.7777777777777778,1
1322,TN,0.6666666666666666,1
452,HR+,0.6428571428571429,1
1322,HR+,0.6363636363636364,1
